num_ordered,num_sales_calls,num_ordered_last_month,is_general_phys,is_specialist,mean_samples_given
0,1,0,1,0,0.369565217391304
1,1,0,0,0,0.260869565217391
2,2,1,1,0,0.0826086956521739
0,1,2,0,1,0.41304347826087
0,2,0,1,0,1.1695652173913
3,1,0,1,0,0.465217391304348
3,1,3,1,0,2.63913043478261
1,2,3,1,0,0.482608695652174
2,1,1,1,0,0.38695652173913
8,2,2,1,0,2.91304347826087
4,1,8,1,0,0.773913043478261
5,2,4,0,1,1.69130434782609
0,0,0,1,0,1.73478260869565
0,0,0,0,0,0.217391304347826
0,0,0,1,0,0.952173913043478
0,0,0,1,0,0.234782608695652
0,0,0,1,0,0.482608695652174
0,0,0,1,0,0.517391304347826
0,0,0,0,0,0.491304347826087
1,0,0,1,0,1.06086956521739
1,0,1,0,0,0.143478260869565
0,0,1,1,0,0.143478260869565
0,0,0,1,0,0.182608695652174
1,0,0,1,0,0.347826086956522
0,0,1,1,0,0.347826086956522
0,0,0,1,0,0.439130434782609
0,0,0,1,0,0.0565217391304348
0,1,0,1,0,0.617391304347826
2,0,0,1,0,0.834782608695652
1,0,2,1,0,0.130434782608696
7,0,1,1,0,1.19130434782609
0,0,7,1,0,2.1304347826087
2,1,0,0,1,2.09565217391304
1,0,2,1,0,0.721739130434783
3,2,1,0,0,0.0347826086956522
2,1,2,1,0,0.739130434782609
3,1,2,0,1,0.730434782608696
2,0,3,0,1,4.96086956521739
0,2,2,1,0,0.347826086956522
1,1,0,1,0,0.234782608695652
1,0,1,1,0,0.891304347826087
3,1,1,1,0,0.4
7,0,3,1,0,1.41304347826087
1,1,7,0,0,0.156521739130435
0,0,1,1,0,0.821739130434783
2,1,0,1,0,0.334782608695652
1,2,2,0,0,0.2
0,2,1,1,0,0.717391304347826
3,1,0,1,0,0.665217391304348
2,0,3,0,0,0.28695652173913
0,1,2,1,0,0.678260869565217
0,0,0,1,0,0.304347826086957
8,2,0,0,1,0.117391304347826
3,2,8,0,1,0.378260869565217
1,0,3,0,0,0.41304347826087
7,4,1,1,0,0.978260869565217
9,8,7,1,0,0.0
2,4,9,1,0,0.443478260869565
2,3,4,0,0,0.0608695652173913
0,2,2,1,0,0.743478260869565
1,2,0,1,0,0.408695652173913
4,3,1,0,1,1.0695652173913
1,3,4,1,0,0.847826086956522
3,1,1,1,0,0.108695652173913
2,2,3,0,0,0.795652173913044
3,2,2,0,0,0.121739130434783
2,2,3,0,1,0.830434782608696
1,1,2,1,0,0.252173913043478
2,2,1,0,0,0.0869565217391304
2,1,2,0,1,0.0434782608695652
5,3,2,0,0,0.0869565217391304
2,2,5,1,0,0.543478260869565
4,2,2,1,0,0.117391304347826
1,3,4,0,0,0.143478260869565
2,2,1,0,0,0.352173913043478
0,2,2,1,0,0.382608695652174
5,4,0,1,0,0.521739130434783
0,4,5,1,0,0.130434782608696
1,4,0,0,0,0.0
2,3,1,1,0,0.534782608695652
1,5,2,1,0,0.834782608695652
32,1,33,1,0,1.17826086956522
23,6,32,1,0,0.556521739130435
28,1,23,1,0,0.130434782608696
23,2,28,0,0,3.42173913043478
41,1,23,1,0,1.76086956521739
31,3,41,1,0,0.878260869565217
26,2,31,0,0,0.343478260869565
34,4,26,0,1,0.934782608695652
20,2,34,1,0,1.20434782608696
23,3,20,0,0,0.0391304347826087
31,3,23,1,0,0.152173913043478
30,5,31,0,1,1.50434782608696
28,0,30,1,0,0.443478260869565
29,5,28,0,1,0.0608695652173913
23,2,29,1,0,0.321739130434783
27,5,23,0,0,0.8
26,2,27,0,0,0.156521739130435
6,7,26,1,0,0.0304347826086957
6,4,6,0,0,0.204347826086957
26,1,6,1,0,0.0
15,3,26,1,0,0.0434782608695652
34,3,15,1,0,0.347826086956522
23,6,34,0,0,0.178260869565217
8,3,16,0,1,0.143478260869565
9,4,8,0,1,0.126086956521739
16,3,9,1,0,0.734782608695652
16,3,16,0,0,0.256521739130435
9,3,16,1,0,0.0434782608695652
11,0,9,0,0,0.269565217391304
9,3,11,0,1,0.730434782608696
18,4,9,0,0,0.317391304347826
6,4,18,1,0,0.821739130434783
9,4,6,0,1,0.7
14,6,9,1,0,0.0347826086956522
15,5,14,1,0,0.665217391304348
9,5,15,0,1,2.4
15,6,9,0,1,1.86086956521739
22,5,15,1,0,0.830434782608696
12,6,22,0,0,0.295652173913043
15,1,12,1,0,1.00869565217391
18,3,15,0,0,0.0
15,1,18,1,0,1.50869565217391
19,2,15,0,1,0.0869565217391304
12,6,19,1,0,1.09130434782609
15,2,12,0,0,0.0130434782608696
10,2,15,1,0,0.256521739130435
2,1,6,1,0,0.0782608695652174
3,2,2,1,0,0.0
3,1,3,1,0,1.11304347826087
4,3,3,1,0,0.0217391304347826
7,1,4,1,0,0.0434782608695652
2,2,7,1,0,0.0521739130434783
5,2,2,0,1,0.0
2,2,5,1,0,0.539130434782609
5,1,2,1,0,0.939130434782609
6,1,5,0,0,0.0434782608695652
5,0,6,1,0,0.121739130434783
1,3,5,0,0,0.252173913043478
0,2,1,1,0,0.117391304347826
2,1,0,1,0,0.869565217391304
4,0,2,1,0,0.426086956521739
4,1,4,1,0,0.0347826086956522
3,2,4,1,0,0.61304347826087
2,1,3,1,0,0.869565217391304
1,3,2,1,0,0.378260869565217
1,1,1,1,0,0.0
3,4,1,1,0,0.782608695652174
2,3,3,1,0,1.17391304347826
1,2,2,0,1,0.0
3,1,0,1,0,0.0347826086956522
1,1,3,1,0,0.634782608695652
1,3,1,1,0,1.13913043478261
4,0,1,1,0,0.547826086956522
1,0,4,1,0,1.11739130434783
0,2,1,1,0,0.117391304347826
1,0,0,1,0,1.57826086956522
1,2,1,1,0,0.730434782608696
1,1,1,1,0,0.652173913043478
1,1,1,1,0,0.791304347826087
0,0,1,1,0,0.143478260869565
1,1,0,0,0,1.33913043478261
0,1,1,1,0,1.4304347826087
1,2,0,0,0,0.130434782608696
0,0,1,0,1,0.11304347826087
1,1,0,0,0,0.0
1,1,1,1,0,1.05652173913043
0,1,1,0,0,0.682608695652174
1,0,0,1,0,0.147826086956522
0,2,1,1,0,0.0
0,0,0,1,0,1.02608695652174
0,4,0,1,0,0.269565217391304
0,2,0,0,0,0.869565217391304
0,4,7,1,0,0.308695652173913
0,0,0,1,0,0.173913043478261
2,1,0,1,0,0.173913043478261
4,1,2,1,0,1.02173913043478
2,1,4,1,0,2.28260869565217
4,2,2,0,0,0.217391304347826
10,2,4,0,0,0.0869565217391304
4,1,10,1,0,2.19130434782609
2,2,4,1,0,0.143478260869565
2,3,2,0,0,0.3
10,2,2,1,0,0.278260869565217
10,4,10,0,1,0.934782608695652
10,4,10,1,0,0.0652173913043478
6,2,10,0,1,0.273913043478261
3,1,6,0,1,0.178260869565217
4,1,3,0,0,0.0782608695652174
10,1,4,0,1,0.417391304347826
8,3,10,0,0,0.891304347826087
1,3,8,1,0,0.11304347826087
7,2,1,1,0,0.356521739130435
0,5,7,1,0,0.278260869565217
9,6,0,1,0,0.165217391304348
9,2,9,1,0,0.38695652173913
3,2,5,0,1,0.591304347826087
2,2,3,0,0,0.31304347826087
1,2,2,1,0,0.130434782608696
3,1,1,0,0,1.39130434782609
1,1,3,1,0,0.117391304347826
2,0,1,1,0,0.608695652173913
3,0,2,1,0,0.921739130434783
1,0,3,1,0,0.565217391304348
1,0,1,0,1,0.573913043478261
0,1,1,1,0,0.0826086956521739
1,0,0,1,0,0.208695652173913
0,2,1,1,0,0.617391304347826
0,2,0,0,0,0.0956521739130435
0,2,0,1,0,0.0434782608695652
0,1,0,0,1,0.995652173913043
0,1,0,0,1,1.32608695652174
0,2,0,0,0,0.330434782608696
1,0,0,0,0,0.104347826086957
3,1,1,1,0,0.326086956521739
3,4,3,0,1,0.239130434782609
2,1,3,0,0,0.0434782608695652
0,2,2,1,0,0.252173913043478
3,3,0,0,0,0.091304347826087
6,0,2,1,0,0.0608695652173913
5,1,6,1,0,0.152173913043478
1,2,5,1,0,0.795652173913044
3,1,1,0,1,1.08260869565217
3,1,3,1,0,0.308695652173913
9,2,3,1,0,0.41304347826087
0,3,9,0,0,0.0
3,1,0,1,0,0.378260869565217
6,2,3,1,0,0.804347826086957
3,2,6,1,0,0.0434782608695652
4,1,3,0,0,0.0
7,2,4,0,1,0.591304347826087
2,1,7,1,0,0.2
4,3,2,1,0,0.0
0,2,4,1,0,0.339130434782609
5,1,0,0,0,0.330434782608696
0,0,5,1,0,1.02608695652174
3,0,0,0,0,0.0434782608695652
2,0,3,0,0,0.278260869565217
6,0,2,1,0,0.0347826086956522
0,1,6,1,0,0.0217391304347826
2,3,0,1,0,0.817391304347826
1,2,2,1,0,0.178260869565217
3,2,5,1,0,0.356521739130435
10,0,3,0,0,0.130434782608696
7,1,10,1,0,0.0217391304347826
4,2,7,1,0,0.265217391304348
4,1,4,0,0,0.395652173913043
3,0,4,1,0,0.0
2,2,3,0,0,0.0347826086956522
3,2,2,1,0,0.143478260869565
4,0,3,1,0,0.173913043478261
5,1,4,0,0,0.0173913043478261
3,1,5,0,1,0.217391304347826
4,2,3,1,0,0.0347826086956522
1,2,4,1,0,0.0
7,4,1,1,0,0.0956521739130435
9,5,7,1,0,0.0652173913043478
8,3,9,0,1,0.195652173913043
5,3,8,0,1,2.35217391304348
4,1,5,1,0,0.104347826086957
8,5,4,1,0,0.195652173913043
6,4,8,1,0,0.41304347826087
10,5,6,1,0,0.130434782608696
9,4,10,1,0,0.18695652173913
19,3,9,0,0,0.0434782608695652
12,1,10,0,1,0.334782608695652
13,2,12,0,1,1.05217391304348
6,3,13,1,0,0.643478260869565
12,2,6,1,0,0.252173913043478
15,3,12,0,1,1.5304347826087
9,1,15,1,0,0.760869565217391
21,3,9,0,0,0.326086956521739
11,2,21,0,1,0.482608695652174
11,5,11,1,0,0.317391304347826
4,3,11,1,0,0.673913043478261
8,3,4,1,0,1.37826086956522
1,3,8,1,0,0.678260869565217
10,3,1,1,0,0.491304347826087
4,1,10,0,0,0.143478260869565
10,1,4,1,0,1.54347826086957
8,1,10,0,0,0.091304347826087
7,2,8,0,0,0.791304347826087
14,1,7,0,1,0.0869565217391304
10,3,14,0,1,0.439130434782609
16,2,10,0,0,0.2
22,1,16,1,0,0.239130434782609
11,1,22,0,1,0.617391304347826
8,5,11,0,1,0.752173913043478
13,1,16,1,0,0.0869565217391304
21,4,13,1,0,0.326086956521739
15,2,21,0,1,0.130434782608696
23,3,15,1,0,0.0130434782608696
27,1,23,0,1,0.295652173913043
12,2,27,1,0,0.282608695652174
16,3,12,1,0,3.26086956521739
29,5,16,0,1,0.439130434782609
20,1,29,0,1,0.543478260869565
23,0,20,1,0,0.160869565217391
22,0,23,1,0,2.2
22,0,22,0,1,0.18695652173913
27,1,22,1,0,0.939130434782609
29,0,27,0,1,0.826086956521739
29,1,29,1,0,0.0434782608695652
16,3,29,0,1,0.391304347826087
19,4,16,1,0,1.25652173913043
27,1,19,1,0,0.743478260869565
32,3,27,1,0,0.18695652173913
15,2,32,1,0,0.0
22,1,15,0,0,0.204347826086957
24,1,22,1,0,0.121739130434783
17,2,24,1,0,0.0
20,1,32,0,0,0.434782608695652
29,4,20,1,0,0.169565217391304
20,4,29,1,0,1.2
33,1,20,1,0,0.51304347826087
44,2,33,1,0,0.18695652173913
26,3,44,0,1,1.01304347826087
36,3,26,1,0,0.339130434782609
28,4,36,1,0,0.273913043478261
29,2,28,0,0,0.130434782608696
38,2,29,1,0,0.478260869565217
37,3,38,0,0,0.173913043478261
19,3,37,0,0,0.343478260869565
19,2,19,0,0,0.152173913043478
12,2,19,1,0,0.560869565217391
18,3,12,1,0,1.72608695652174
21,4,18,1,0,0.334782608695652
20,3,21,0,1,0.204347826086957
25,1,20,1,0,0.11304347826087
30,2,25,0,0,0.621739130434783
21,2,30,1,0,0.517391304347826
28,3,21,0,1,0.295652173913043
23,4,28,0,0,0.291304347826087
26,2,23,1,0,0.165217391304348
0,2,0,0,0,1.3
0,1,0,0,1,0.0565217391304348
2,2,0,1,0,0.721739130434783
3,2,2,1,0,0.230434782608696
0,1,3,0,1,0.0695652173913043
1,1,0,0,0,0.48695652173913
3,2,1,1,0,0.743478260869565
1,1,3,0,1,0.58695652173913
1,1,1,1,0,0.0782608695652174
2,2,1,1,0,0.0
5,2,2,0,0,0.595652173913043
3,2,5,1,0,0.78695652173913
0,1,3,0,1,0.304347826086957
0,2,0,0,0,0.0
0,0,0,0,1,0.617391304347826
0,1,0,0,0,0.791304347826087
1,0,0,1,0,1.00869565217391
1,0,1,0,1,0.934782608695652
1,0,1,1,0,0.365217391304348
0,0,1,1,0,0.808695652173913
0,0,0,1,0,0.0260869565217391
1,0,0,0,0,0.0304347826086957
2,0,1,1,0,0.608695652173913
1,2,3,1,0,0.547826086956522
5,2,1,0,1,0.765217391304348
2,1,5,1,0,0.308695652173913
5,3,2,1,0,0.543478260869565
0,1,5,1,0,0.456521739130435
1,2,0,1,0,0.495652173913044
6,3,1,1,0,0.3
1,2,6,1,0,0.334782608695652
2,2,1,0,1,0.978260869565217
2,1,2,0,0,0.669565217391304
0,2,2,1,0,0.130434782608696
0,3,0,0,1,0.965217391304348
4,2,0,0,1,0.3
0,2,4,1,0,0.178260869565217
4,0,0,0,0,0.0260869565217391
0,2,4,1,0,1.13478260869565
4,1,0,1,0,0.847826086956522
0,0,4,0,0,0.278260869565217
2,0,0,0,1,0.295652173913043
0,0,2,0,0,0.143478260869565
0,0,0,1,0,1.13478260869565
0,0,0,0,1,0.952173913043478
0,0,0,0,0,0.291304347826087
0,1,0,0,0,0.091304347826087
0,2,0,0,1,0.334782608695652
0,2,0,0,0,0.0652173913043478
0,1,0,0,1,2.04347826086957
2,4,0,0,0,0.804347826086957
0,1,2,0,0,0.482608695652174
0,1,0,0,1,0.434782608695652
0,2,0,1,0,0.97391304347826
1,1,0,1,0,0.382608695652174
1,2,1,1,0,0.91304347826087
1,3,1,0,1,0.165217391304348
0,2,1,1,0,0.339130434782609
0,3,0,1,0,0.460869565217391
1,0,0,0,0,0.0608695652173913
3,1,1,1,0,0.11304347826087
0,2,3,0,1,0.982608695652174
2,1,0,1,0,1.22173913043478
0,1,2,1,0,1.73913043478261
0,0,0,0,1,0.373913043478261
0,0,0,1,0,1.38695652173913
0,0,0,1,0,0.41304347826087
0,0,0,0,1,1.28260869565217
0,0,0,1,0,0.843478260869565
0,0,0,1,0,2.75217391304348
0,0,0,0,0,0.369565217391304
0,2,0,1,0,0.356521739130435
0,0,0,1,0,2.69130434782609
0,0,0,1,0,0.795652173913044
0,1,0,0,0,0.134782608695652
0,1,0,1,0,0.0478260869565217
0,1,0,0,0,0.0652173913043478
0,0,0,0,0,0.0652173913043478
1,1,0,1,0,0.295652173913043
0,1,1,1,0,3.10434782608696
2,0,0,0,0,0.178260869565217
1,0,2,0,0,0.256521739130435
3,0,1,1,0,0.0
0,1,3,1,0,0.317391304347826
4,0,0,0,1,0.260869565217391
2,0,4,1,0,0.38695652173913
1,1,2,1,0,0.0043478260869565
3,0,1,0,1,0.847826086956522
0,1,3,0,0,0.195652173913043
2,3,0,1,0,1.01739130434783
1,4,2,0,1,2.38695652173913
16,2,1,1,0,0.0869565217391304
11,4,3,1,0,0.778260869565217
10,4,11,1,0,2.26086956521739
6,4,10,1,0,0.404347826086957
13,4,6,0,0,0.360869565217391
8,5,13,1,0,0.48695652173913
3,3,8,1,0,0.869565217391304
2,5,3,1,0,0.808695652173913
5,3,2,1,0,2.3695652173913
10,4,5,1,0,4.2695652173913
6,5,10,0,0,0.0826086956521739
3,3,6,1,0,0.373913043478261
9,6,3,0,0,0.195652173913043
10,2,9,1,0,0.0
8,8,10,0,1,0.38695652173913
7,3,8,1,0,0.708695652173913
8,4,7,1,0,0.839130434782609
1,4,8,1,0,0.260869565217391
7,3,1,0,0,0.704347826086956
7,4,7,0,0,0.0217391304347826
7,5,7,0,1,0.88695652173913
11,5,7,0,0,0.104347826086957
4,4,11,0,0,0.0782608695652174
6,5,4,1,0,0.217391304347826
7,2,4,1,0,0.626086956521739
1,0,7,1,0,0.826086956521739
3,3,1,1,0,0.152173913043478
4,3,3,0,0,0.417391304347826
2,3,4,0,1,2.02173913043478
0,2,2,0,0,1.03913043478261
4,1,0,1,0,0.31304347826087
5,1,4,0,1,0.0521739130434783
2,0,5,0,0,0.221739130434783
1,2,2,1,0,0.321739130434783
4,3,1,0,0,0.0217391304347826
3,3,4,1,0,0.426086956521739
3,2,3,1,0,0.473913043478261
2,4,3,0,1,0.682608695652174
0,3,2,1,0,0.104347826086957
3,8,0,0,0,0.534782608695652
2,6,3,0,1,0.1
1,2,2,0,1,2.26521739130435
4,4,1,0,0,0.626086956521739
4,7,4,1,0,0.0652173913043478
3,4,4,0,1,2.6
6,4,3,1,0,1.30434782608696
5,6,6,0,1,1.37391304347826
1,2,1,0,0,0.304347826086957
1,2,1,1,0,0.0434782608695652
1,2,1,1,0,0.791304347826087
0,2,1,0,1,2.63913043478261
4,1,0,1,0,0.282608695652174
0,2,4,1,0,0.165217391304348
1,0,0,1,0,0.656521739130435
0,2,1,0,0,0.0652173913043478
0,1,0,0,0,0.426086956521739
3,1,0,1,0,0.882608695652174
1,2,3,0,1,0.439130434782609
1,6,1,0,0,0.0695652173913043
5,4,1,1,0,1.09565217391304
0,2,5,0,0,0.282608695652174
1,0,0,0,0,0.282608695652174
1,0,1,1,0,1.2304347826087
6,1,1,1,0,1.33913043478261
1,2,6,1,0,0.439130434782609
1,0,1,1,0,0.0782608695652174
0,0,1,1,0,0.321739130434783
0,0,0,1,0,4.29130434782609
0,1,0,0,0,0.134782608695652
0,0,0,1,0,0.247826086956522
3,2,2,1,0,0.0260869565217391
4,0,3,1,0,0.282608695652174
3,1,4,0,0,0.0043478260869565
0,0,3,0,0,0.104347826086957
0,0,0,0,1,0.569565217391304
3,0,0,1,0,1.55652173913043
3,0,3,1,0,1.15652173913043
2,0,3,1,0,0.247826086956522
1,0,2,1,0,0.521739130434783
0,0,1,1,0,0.0260869565217391
5,0,0,1,0,0.0217391304347826
1,0,5,1,0,0.130434782608696
1,0,1,1,0,0.352173913043478
0,0,1,1,0,0.304347826086957
0,0,0,1,0,0.008695652173913
1,0,0,1,0,0.134782608695652
0,0,1,0,0,0.173913043478261
6,0,0,1,0,0.11304347826087
1,0,6,0,1,0.38695652173913
2,0,1,1,0,0.734782608695652
0,0,2,0,1,0.7
1,0,0,0,1,0.395652173913043
0,0,1,0,0,0.439130434782609
5,0,8,0,0,0.343478260869565
6,1,5,1,0,1.91304347826087
2,3,6,0,0,0.0
5,0,2,0,1,0.126086956521739
2,3,5,0,0,0.28695652173913
0,0,2,1,0,1.7695652173913
3,2,0,0,1,0.495652173913044
5,3,3,0,1,1.13478260869565
11,2,5,1,0,0.982608695652174
16,6,11,1,0,0.347826086956522
3,2,16,0,0,0.191304347826087
3,2,3,1,0,0.265217391304348
3,1,3,1,0,1.93478260869565
8,2,3,1,0,0.473913043478261
3,5,8,0,0,0.156521739130435
12,4,3,0,0,0.117391304347826
12,1,12,0,0,2.33478260869565
19,4,12,1,0,0.982608695652174
15,3,19,1,0,1.04782608695652
9,4,15,1,0,0.291304347826087
17,4,9,0,1,0.8
7,0,17,0,0,0.0652173913043478
3,0,7,1,0,1.01739130434783
2,2,8,1,0,0.478260869565217
4,2,2,0,1,0.173913043478261
3,1,4,1,0,0.921739130434783
1,1,3,0,0,0.426086956521739
1,3,1,1,0,2.50869565217391
2,4,1,1,0,0.0347826086956522
1,7,2,0,1,0.0478260869565217
0,2,1,1,0,0.126086956521739
1,5,0,0,0,0.660869565217391
1,4,1,0,0,0.0956521739130435
4,4,1,1,0,0.0869565217391304
4,2,4,0,1,1.11304347826087
2,3,4,0,0,0.195652173913043
2,4,2,0,1,1.09130434782609
2,4,2,1,0,0.217391304347826
0,6,2,1,0,0.756521739130435
1,3,0,1,0,0.0
0,3,1,0,1,0.38695652173913
2,3,0,1,0,0.656521739130435
2,5,2,1,0,0.847826086956522
1,4,2,0,1,0.0869565217391304
1,4,1,1,0,0.365217391304348
2,6,1,0,0,0.243478260869565
0,1,4,1,0,0.28695652173913
0,2,0,1,0,1.1
0,3,0,0,1,0.58695652173913
0,4,0,1,0,0.152173913043478
0,3,0,0,0,0.11304347826087
7,3,0,1,0,1.68260869565217
0,4,7,0,0,0.847826086956522
0,6,0,1,0,0.97391304347826
0,2,0,1,0,1.51304347826087
0,0,0,0,1,0.552173913043478
6,0,0,0,0,0.347826086956522
0,2,6,1,0,0.473913043478261
0,0,0,1,0,0.0782608695652174
0,3,0,0,1,0.365217391304348
0,3,0,0,0,0.530434782608696
0,2,0,0,0,0.282608695652174
0,4,0,1,0,1.07391304347826
0,1,0,0,0,0.0434782608695652
0,2,0,1,0,0.139130434782609
4,3,0,1,0,2.9304347826087
0,3,4,0,0,0.269565217391304
0,1,0,0,1,1.10869565217391
0,3,0,0,1,2.93478260869565
5,1,3,1,0,0.630434782608696
3,3,5,1,0,0.230434782608696
6,1,3,0,1,1.91304347826087
4,2,6,1,0,1.0304347826087
6,2,4,1,0,0.626086956521739
2,1,6,0,1,2.41304347826087
4,1,2,0,1,1.27391304347826
3,1,4,1,0,0.0565217391304348
2,0,3,0,0,1.2
5,0,2,1,0,0.678260869565217
8,3,5,0,1,0.521739130434783
6,3,8,0,0,0.178260869565217
3,1,6,1,0,0.0347826086956522
3,0,3,1,0,0.130434782608696
3,3,3,1,0,0.0
7,0,3,0,1,0.773913043478261
6,1,7,1,0,0.0652173913043478
5,0,6,0,1,4.17391304347826
7,2,5,0,1,1.54782608695652
10,2,7,1,0,0.28695652173913
6,2,10,0,0,0.0
7,2,6,0,1,0.326086956521739
7,4,7,0,1,0.71304347826087
6,1,8,1,0,0.0043478260869565
1,0,6,1,0,0.091304347826087
4,0,1,1,0,1.11304347826087
3,0,4,0,1,0.41304347826087
4,1,3,0,1,1.50869565217391
5,1,4,1,0,0.21304347826087
1,0,5,1,0,0.51304347826087
8,1,1,0,1,0.821739130434783
7,0,8,0,1,0.108695652173913
0,0,7,0,0,0.0347826086956522
4,3,0,1,0,0.0130434782608696
3,1,4,1,0,1.24347826086957
6,3,3,1,0,1.26521739130435
5,2,6,1,0,0.330434782608696
2,1,5,0,1,0.760869565217391
1,1,2,0,1,0.582608695652174
3,0,1,1,0,0.21304347826087
5,0,3,0,1,1.04782608695652
4,1,5,1,0,0.534782608695652
1,0,4,1,0,0.31304347826087
7,0,1,0,1,2.4304347826087
0,4,7,0,1,0.278260869565217
2,2,0,0,1,0.847826086956522
1,1,1,1,0,0.195652173913043
1,0,1,1,0,0.0347826086956522
1,2,1,1,0,0.143478260869565
0,1,1,0,1,0.447826086956522
1,0,0,1,0,0.008695652173913
1,2,1,0,0,0.230434782608696
0,1,1,0,1,0.0
0,1,0,0,1,2.0695652173913
0,0,0,0,0,0.41304347826087
0,2,0,0,0,0.173913043478261
1,0,0,1,0,0.269565217391304
1,0,1,1,0,1.08695652173913
0,1,1,0,1,0.3
0,2,0,1,0,0.143478260869565
0,1,0,0,0,0.21304347826087
1,0,0,1,0,0.756521739130435
0,0,1,0,1,2.28695652173913
0,0,0,1,0,0.465217391304348
0,0,0,0,1,0.356521739130435
0,0,0,1,0,0.234782608695652
0,0,0,0,1,0.0739130434782609
0,0,0,1,0,0.569565217391304
0,0,0,1,0,0.269565217391304
14,2,8,0,0,0.0434782608695652
9,3,14,1,0,0.660869565217391
12,3,9,1,0,1.00434782608696
13,2,12,0,0,0.443478260869565
8,4,13,1,0,0.243478260869565
6,2,8,1,0,0.0869565217391304
14,3,6,1,0,0.143478260869565
1,2,14,1,0,0.421739130434783
12,2,1,1,0,0.256521739130435
10,0,12,0,0,0.504347826086957
22,3,10,1,0,0.0869565217391304
12,3,22,1,0,0.230434782608696
21,2,12,1,0,0.195652173913043
14,2,21,1,0,1.65217391304348
11,1,14,1,0,0.0260869565217391
29,2,11,1,0,1.40434782608696
18,1,29,1,0,0.2
14,2,18,1,0,0.68695652173913
10,4,14,1,0,0.0
16,1,10,1,0,1.66521739130435
18,2,16,0,0,0.165217391304348
8,4,18,1,0,0.269565217391304
19,2,8,1,0,0.7
2,0,5,0,0,0.0739130434782609
3,1,2,1,0,0.865217391304348
1,0,3,0,1,0.0
1,1,1,0,0,0.0521739130434783
1,2,1,1,0,0.0
1,5,1,1,0,0.921739130434783
1,1,1,0,0,0.0869565217391304
3,3,1,0,1,0.426086956521739
3,3,3,0,1,0.152173913043478
3,2,3,1,0,0.404347826086957
3,3,3,1,0,0.0565217391304348
0,0,3,0,1,0.517391304347826
3,2,0,0,0,0.0565217391304348
4,1,3,1,0,0.326086956521739
1,2,4,1,0,0.495652173913044
2,1,1,0,0,0.0608695652173913
1,0,2,0,1,0.539130434782609
3,0,1,1,0,0.0826086956521739
5,0,3,1,0,0.0
4,1,5,1,0,0.31304347826087
1,1,4,0,0,1.94782608695652
2,1,1,0,0,0.156521739130435
2,1,2,1,0,0.769565217391304
0,3,1,1,0,0.0
2,3,0,0,1,0.339130434782609
4,1,2,1,0,0.0217391304347826
2,2,4,1,0,0.304347826086957
6,1,2,0,1,0.556521739130435
6,1,6,0,1,3.36521739130435
3,1,6,1,0,0.195652173913043
4,1,3,0,0,0.0652173913043478
3,3,4,1,0,0.547826086956522
6,2,3,1,0,0.28695652173913
3,2,6,1,0,0.478260869565217
4,1,3,0,0,0.0521739130434783
5,4,4,1,0,0.173913043478261
4,2,5,0,0,0.421739130434783
5,2,4,0,1,0.504347826086957
2,4,5,1,0,0.126086956521739
2,1,2,1,0,0.121739130434783
3,0,2,0,1,0.0304347826086957
1,2,3,1,0,1.06086956521739
1,3,1,1,0,0.104347826086957
2,1,1,1,0,1.47826086956522
0,2,2,1,0,0.0869565217391304
2,1,0,0,1,0.495652173913044
4,2,1,0,0,0.326086956521739
0,1,4,0,0,0.317391304347826
6,1,0,0,1,0.304347826086957
4,2,6,0,1,0.130434782608696
2,0,4,1,0,0.282608695652174
4,1,2,1,0,0.269565217391304
4,4,4,0,0,0.3
8,2,4,1,0,0.0608695652173913
8,0,8,0,1,0.230434782608696
8,1,8,0,1,0.173913043478261
13,3,8,0,1,0.665217391304348
0,3,13,0,0,0.143478260869565
10,2,0,1,0,0.0956521739130435
4,3,10,0,1,0.739130434782609
5,3,4,1,0,0.28695652173913
11,4,5,1,0,1.35217391304348
5,3,11,0,0,0.191304347826087
13,5,5,0,0,0.0
10,4,13,1,0,0.282608695652174
15,2,10,0,1,0.308695652173913
5,5,15,0,0,0.0217391304347826
9,5,5,1,0,0.717391304347826
11,6,9,1,0,0.0217391304347826
4,0,3,1,0,0.008695652173913
1,0,4,0,1,1.06521739130435
3,1,1,1,0,0.091304347826087
6,0,3,0,1,0.21304347826087
1,0,6,0,1,0.0434782608695652
3,1,1,1,0,0.534782608695652
3,1,3,0,1,0.430434782608696
4,1,3,0,1,0.443478260869565
7,1,4,1,0,0.373913043478261
7,0,7,1,0,0.247826086956522
10,1,7,0,1,0.28695652173913
6,2,10,0,0,0.0
4,1,6,1,0,0.0
7,0,4,0,1,0.0434782608695652
6,1,7,1,0,0.721739130434783
5,1,6,0,1,0.491304347826087
6,1,5,1,0,0.339130434782609
5,1,6,1,0,3.19565217391304
7,0,5,0,1,0.347826086956522
4,2,7,1,0,0.421739130434783
3,1,4,1,0,0.330434782608696
1,1,3,1,0,0.495652173913044
3,3,1,1,0,4.51739130434783
0,2,2,1,0,0.295652173913043
0,3,0,1,0,0.817391304347826
0,4,0,0,0,0.252173913043478
4,2,0,1,0,0.473913043478261
8,3,4,1,0,0.134782608695652
5,2,8,1,0,0.543478260869565
5,3,5,1,0,0.578260869565217
6,5,5,1,0,0.0434782608695652
6,6,6,1,0,0.930434782608696
2,2,6,1,0,2.80434782608696
